"","winner_player_id","loser_player_id","match_id","tourney_dates","player1rank","player2rank","Y"
"10807","i034","w200","1994-319-i034-w200",8978,2,368,1
"10808","m099","g292","1994-319-m099-g292",8978,11,218,1
"10809","s424","g254","1994-319-s424-g254",8978,115,21,1
"10810","s015","b293","1994-319-s015-b293",8978,28,190,1
"10811","s315","s507","1994-319-s315-s507",8978,37,158,1
"10812","f192","p198","1994-319-f192-p198",8978,38,125,1
"10813","a006","j085","1994-319-a006-j085",8978,43,152,1
"10814","m443","k190","1994-319-m443-k190",8978,113,44,1
"10815","f164","b438","1994-319-f164-b438",8978,52,361,1
"10816","g297","c260","1994-319-g297-c260",8978,151,59,1
"10817","n112","s055","1994-319-n112-s055",8978,184,60,1
"10818","c216","o009","1994-319-c216-o009",8978,62,105,1
"10819","a034","a181","1994-319-a034-a181",8978,65,396,1
"10820","b429","f165","1994-319-b429-f165",8978,100,72,1
"10821","v161","e121","1994-319-v161-e121",8978,272,73,1
"10822","c252","a190","1994-319-c252-a190",8978,88,205,1
"10823","a181","d190","1994-319-a181-d190",8978,396,150,1
"10824","b293","p272","1994-319-b293-p272",8978,190,293,1
"10825","a190","s014","1994-319-a190-s014",8978,205,96,1
"10826","b429","d006","1994-319-b429-d006",8978,100,90,1
"10827","b438","n109","1994-319-b438-n109",8978,361,101,1
"10828","g292","k263","1994-319-g292-k263",8978,218,392,1
"10829","g297","d228","1994-319-g297-d228",8978,151,128,1
"10830","j085","a177","1994-319-j085-a177",8978,152,163,1
"10831","m443","c250","1994-319-m443-c250",8978,113,136,1
"10832","n112","s649","1994-319-n112-s649",8978,184,530,1
"10833","o009","n099","1994-319-o009-n099",8978,105,126,1
"10834","p198","g200","1994-319-p198-g200",8978,125,275,1
"10835","s507","v002","1994-319-s507-v002",8978,158,290,1
"10836","s424","s523","1994-319-s424-s523",8978,115,138,1
"10837","v161","a224","1994-319-v161-a224",8978,272,165,1
"10838","w200","c361","1994-319-w200-c361",8978,368,286,1
"10839","b428","g254","1994-321-b428-g254",8964,14,29,1
"10840","b428","k190","1994-321-b428-k190",8964,14,59,1
"10841","g254","c031","1994-321-g254-c031",8964,29,36,1
"10842","g254","s351","1994-321-g254-s351",8964,29,3,1
"10843","c031","m099","1994-321-c031-m099",8964,36,10,1
"10844","b428","k267","1994-321-b428-k267",8964,14,15,1
"10845","k190","j084","1994-321-k190-j084",8964,59,109,1
"10846","s351","s055","1994-321-s351-s055",8964,3,64,1
"10847","m099","d006","1994-321-m099-d006",8964,10,95,1
"10848","b428","s014","1994-321-b428-s014",8964,14,100,1
"10849","k267","e121","1994-321-k267-e121",8964,15,73,1
"10850","g254","c378","1994-321-g254-c378",8964,29,81,1
"10851","c031","f164","1994-321-c031-f164",8964,36,56,1
"10852","j084","g252","1994-321-j084-g252",8964,109,80,1
"10853","k190","n112","1994-321-k190-n112",8964,59,222,1
"10854","s351","a183","1994-321-s351-a183",8964,3,281,1
"10855","g252","m475","1994-321-g252-m475",8964,80,5,1
"10856","m099","v161","1994-321-m099-v161",8964,10,338,1
"10857","b428","n025","1994-321-b428-n025",8964,14,69,1
"10858","k267","c344","1994-321-k267-c344",8964,15,45,1
"10859","f164","c179","1994-321-f164-c179",8964,56,17,1
"10860","c378","s015","1994-321-c378-s015",8964,81,24,1
"10861","k190","h223","1994-321-k190-h223",8964,59,27,1
"10862","n112","l206","1994-321-n112-l206",8964,222,28,1
"10863","g254","l075","1994-321-g254-l075",8964,29,405,1
"10864","e121","d198","1994-321-e121-d198",8964,73,31,1
"10865","c031","f031","1994-321-c031-f031",8964,36,65,1
"10866","s014","s315","1994-321-s014-s315",8964,100,37,1
"10867","d006","f192","1994-321-d006-f192",8964,95,38,1
"10868","j084","b305","1994-321-j084-b305",8964,109,39,1
"10869","s055","v141","1994-321-s055-v141",8964,64,40,1
"10870","a183","b484","1994-321-a183-b484",8964,281,225,1
"10871","c344","f035","1994-321-c344-f035",8964,45,116,1
"10872","c378","d249","1994-321-c378-d249",8964,81,72,1
"10873","d006","r023","1994-321-d006-r023",8964,95,1184,1
"10874","e121","a203","1994-321-e121-a203",8964,73,94,1
"10875","f031","c216","1994-321-f031-c216",8964,65,54,1
"10876","f164","s080","1994-321-f164-s080",8964,56,168,1
"10877","g252","n018","1994-321-g252-n018",8964,80,360,1
"10878","j084","o009","1994-321-j084-o009",8964,109,103,1
"10879","k190","r273","1994-321-k190-r273",8964,59,86,1
"10880","l075","l014","1994-321-l075-l014",8964,405,71,1
"10881","n112","a034","1994-321-n112-a034",8964,222,66,1
"10882","n025","b429","1994-321-n025-b429",8964,69,97,1
"10883","s014","e106","1994-321-s014-e106",8964,100,51,1
"10884","s055","c260","1994-321-s055-c260",8964,64,58,1
"10885","v161","g108","1994-321-v161-g108",8964,338,110,1
"10886","f196","t136","1994-323-f196-t136",9020,13,106,1
"10887","f196","f035","1994-323-f196-f035",9020,13,108,1
"10888","t136","r214","1994-323-t136-r214",9020,106,17,1
"10889","f196","d015","1994-323-f196-d015",9020,13,58,1
"10890","f035","p226","1994-323-f035-p226",9020,108,15,1
"10891","r214","s424","1994-323-r214-s424",9020,17,76,1
"10892","t136","r186","1994-323-t136-r186",9020,106,91,1
"10893","t136","k267","1994-323-t136-k267",9020,106,11,1
"10894","f196","w023","1994-323-f196-w023",9020,13,116,1
"10895","p226","p045","1994-323-p226-p045",9020,15,131,1
"10896","r214","b334","1994-323-r214-b334",9020,17,692,1
"10897","d015","c028","1994-323-d015-c028",9020,58,230,1
"10898","f035","a177","1994-323-f035-a177",9020,108,171,1
"10899","r186","g108","1994-323-r186-g108",9020,91,84,1
"10900","s424","a028","1994-323-s424-a028",9020,76,137,1
"10901","k267","e121","1994-323-k267-e121",9020,11,79,1
"10902","f196","b324","1994-323-f196-b324",9020,13,348,1
"10903","p226","d249","1994-323-p226-d249",9020,15,77,1
"10904","r214","c328","1994-323-r214-c328",9020,17,113,1
"10905","s424","b053","1994-323-s424-b053",9020,76,22,1
"10906","f035","a006","1994-323-f035-a006",9020,108,46,1
"10907","d015","b403","1994-323-d015-b403",9020,58,176,1
"10908","g108","h025","1994-323-g108-h025",9020,84,62,1
"10909","a177","b429","1994-323-a177-b429",9020,171,110,1
"10910","a028","r280","1994-323-a028-r280",9020,137,111,1
"10911","b334","j084","1994-323-b334-j084",9020,692,83,1
"10912","c028","p222","1994-323-c028-p222",9020,230,86,1
"10913","p045","r273","1994-323-p045-r273",9020,131,85,1
"10914","r186","s381","1994-323-r186-s381",9020,91,100,1
"10915","t136","o009","1994-323-t136-o009",9020,106,107,1
"10916","w023","n109","1994-323-w023-n109",9020,116,92,1
"10917","b428","c344","1994-325-b428-c344",9034,10,31,1
"10918","b428","d198","1994-325-b428-d198",9034,10,29,1
"10919","c344","s014","1994-325-c344-s014",9034,31,77,1
"10920","b428","g297","1994-325-b428-g297",9034,10,103,1
"10921","d198","c252","1994-325-d198-c252",9034,29,81,1
"10922","c344","a034","1994-325-c344-a034",9034,31,68,1
"10923","s014","s315","1994-325-s014-s315",9034,77,37,1
"10924","b428","d249","1994-325-b428-d249",9034,10,75,1
"10925","s014","m099","1994-325-s014-m099",9034,77,15,1
"10926","a034","c179","1994-325-a034-c179",9034,68,20,1
"10927","d198","m513","1994-325-d198-m513",9034,29,123,1
"10928","c344","b429","1994-325-c344-b429",9034,31,108,1
"10929","s315","s535","1994-325-s315-s535",9034,37,747,1
"10930","c252","d006","1994-325-c252-d006",9034,81,52,1
"10931","g297","s544","1994-325-g297-s544",9034,103,112,1
"10932","b428","c012","1994-325-b428-c012",9034,10,121,1
"10933","m099","k237","1994-325-m099-k237",9034,15,70,1
"10934","c179","c216","1994-325-c179-c216",9034,20,66,1
"10935","c252","g254","1994-325-c252-g254",9034,81,22,1
"10936","d198","n109","1994-325-d198-n109",9034,29,128,1
"10937","c344","j098","1994-325-c344-j098",9034,31,305,1
"10938","s544","s015","1994-325-s544-s015",9034,112,35,1
"10939","s315","f192","1994-325-s315-f192",9034,37,38,1
"10940","a034","c383","1994-325-a034-c383",9034,68,289,1
"10941","b429","c378","1994-325-b429-c378",9034,108,54,1
"10942","d006","r286","1994-325-d006-r286",9034,52,115,1
"10943","d249","s523","1994-325-d249-s523",9034,75,140,1
"10944","g297","v161","1994-325-g297-v161",9034,103,249,1
"10945","m513","c260","1994-325-m513-c260",9034,123,119,1
"10946","s535","a203","1994-325-s535-a203",9034,747,99,1
"10947","s014","m412","1994-325-s014-m412",9034,77,97,1
"10948","e106","o009","1994-326-e106-o009",9034,40,102,1
"10949","e106","w136","1994-326-e106-w136",9034,40,135,1
"10950","o009","m093","1994-326-o009-m093",9034,102,116,1
"10951","e106","m221","1994-326-e106-m221",9034,40,844,1
"10952","m093","m338","1994-326-m093-m338",9034,116,143,1
"10953","o009","p045","1994-326-o009-p045",9034,102,104,1
"10954","w136","p269","1994-326-w136-p269",9034,135,151,1
"10955","e106","v014","1994-326-e106-v014",9034,40,161,1
"10956","p269","j084","1994-326-p269-j084",9034,151,87,1
"10957","m221","w011","1994-326-m221-w011",9034,844,132,1
"10958","m338","k181","1994-326-m338-k181",9034,143,100,1
"10959","m093","r224","1994-326-m093-r224",9034,116,117,1
"10960","o009","t195","1994-326-o009-t195",9034,102,136,1
"10961","p045","t125","1994-326-p045-t125",9034,104,187,1
"10962","w136","c308","1994-326-w136-c308",9034,135,182,1
"10963","m338","h223","1994-326-m338-h223",9034,143,27,1
"10964","e106","y002","1994-326-e106-y002",9034,40,141,1
"10965","t125","b021","1994-326-t125-b021",9034,187,73,1
"10966","w136","t136","1994-326-w136-t136",9034,135,82,1
"10967","o009","p222","1994-326-o009-p222",9034,102,86,1
"10968","j084","o102","1994-326-j084-o102",9034,87,179,1
"10969","m093","m408","1994-326-m093-m408",9034,116,92,1
"10970","w011","p218","1994-326-w011-p218",9034,132,93,1
"10971","c308","h251","1994-326-c308-h251",9034,182,180,1
"10972","k181","b401","1994-326-k181-b401",9034,100,120,1
"10973","m221","n099","1994-326-m221-n099",9034,844,145,1
"10974","p269","a177","1994-326-p269-a177",9034,151,158,1
"10975","p045","b040","1994-326-p045-b040",9034,104,94,1
"10976","r224","b298","1994-326-r224-b298",9034,117,183,1
"10977","t195","l229","1994-326-t195-l229",9034,136,109,1
"10978","v014","p198","1994-326-v014-p198",9034,161,122,1
"10979","l206","p233","1994-327-l206-p233",9041,34,57,1
"10980","p233","k190","1994-327-p233-k190",9041,57,33,1
"10981","l206","c031","1994-327-l206-c031",9041,34,40,1
"10982","k190","b053","1994-327-k190-b053",9041,33,24,1
"10983","l206","p226","1994-327-l206-p226",9041,34,25,1
"10984","c031","f035","1994-327-c031-f035",9041,40,82,1
"10985","p233","d015","1994-327-p233-d015",9041,57,54,1
"10986","d015","r214","1994-327-d015-r214",9041,54,17,1
"10987","b053","m093","1994-327-b053-m093",9041,24,121,1
"10988","p226","b021","1994-327-p226-b021",9041,25,73,1
"10989","k190","d249","1994-327-k190-d249",9041,33,75,1
"10990","l206","m035","1994-327-l206-m035",9041,34,86,1
"10991","c031","s424","1994-327-c031-s424",9041,40,53,1
"10992","f035","v141","1994-327-f035-v141",9041,82,56,1
"10993","p233","h025","1994-327-p233-h025",9041,57,66,1
"10994","f035","m475","1994-327-f035-m475",9041,82,11,1
"10995","r214","a006","1994-327-r214-a006",9041,17,50,1
"10996","b053","z045","1994-327-b053-z045",9041,24,59,1
"10997","p226","a176","1994-327-p226-a176",9041,25,85,1
"10998","k190","m048","1994-327-k190-m048",9041,33,100,1
"10999","l206","g252","1994-327-l206-g252",9041,34,76,1
"11000","c031","b305","1994-327-c031-b305",9041,40,44,1
"11001","p233","v037","1994-327-p233-v037",9041,57,42,1
"11002","b021","r186","1994-327-b021-r186",9041,73,87,1
"11003","d015","b403","1994-327-d015-b403",9041,54,172,1
"11004","d249","m012","1994-327-d249-m012",9041,75,68,1
"11005","h025","r203","1994-327-h025-r203",9041,66,63,1
"11006","m035","a199","1994-327-m035-a199",9041,86,69,1
"11007","m093","b446","1994-327-m093-b446",9041,121,52,1
"11008","s424","f031","1994-327-s424-f031",9041,53,89,1
"11009","v141","g239","1994-327-v141-g239",9041,56,334,1
"11010","f196","m048","1994-328-f196-m048",9034,13,101,1
"11011","f196","f035","1994-328-f196-f035",9034,13,83,1
"11012","m048","c270","1994-328-m048-c270",9034,101,165,1
"11013","c270","s351","1994-328-c270-s351",9034,165,2,1
"11014","f196","r214","1994-328-f196-r214",9034,13,17,1
"11015","f035","p233","1994-328-f035-p233",9034,83,57,1
"11016","m048","r280","1994-328-m048-r280",9034,101,110,1
"11017","s351","s101","1994-328-s351-s101",9034,2,107,1
"11018","f035","e004","1994-328-f035-e004",9034,83,5,1
"11019","r280","k267","1994-328-r280-k267",9034,110,12,1
"11020","f196","j006","1994-328-f196-j006",9034,13,150,1
"11021","r214","f031","1994-328-r214-f031",9034,17,91,1
"11022","m048","y017","1994-328-m048-y017",9034,101,19,1
"11023","c270","b053","1994-328-c270-b053",9034,165,24,1
"11024","p233","p226","1994-328-p233-p226",9034,57,25,1
"11025","s351","l206","1994-328-s351-l206",9034,2,34,1
"11026","e004","s381","1994-328-e004-s381",9034,5,105,1
"11027","k267","v141","1994-328-k267-v141",9034,12,58,1
"11028","f196","d207","1994-328-f196-d207",9034,13,200,1
"11029","r214","b305","1994-328-r214-b305",9034,17,44,1
"11030","y017","z045","1994-328-y017-z045",9034,19,62,1
"11031","b053","m012","1994-328-b053-m012",9034,24,67,1
"11032","p226","g108","1994-328-p226-g108",9034,25,96,1
"11033","c270","d214","1994-328-c270-d214",9034,165,60,1
"11034","f031","a006","1994-328-f031-a006",9034,91,47,1
"11035","f035","h025","1994-328-f035-h025",9034,83,64,1
"11036","j006","b499","1994-328-j006-b499",9034,150,336,1
"11037","m048","v037","1994-328-m048-v037",9034,101,42,1
"11038","p233","g252","1994-328-p233-g252",9034,57,76,1
"11039","r280","r203","1994-328-r280-r203",9034,110,63,1
"11040","s101","g231","1994-328-s101-g231",9034,107,181,1
"11041","s402","c274","1994-329-s402-c274",8859,1,8,1
"11042","s402","h191","1994-329-s402-h191",8859,1,53,1
"11043","c274","b028","1994-329-c274-b028",8859,8,14,1
"11044","s402","r255","1994-329-s402-r255",8859,1,31,1
"11045","c274","w123","1994-329-c274-w123",8859,8,82,1
"11046","b028","g016","1994-329-b028-g016",8859,14,29,1
"11047","h191","l018","1994-329-h191-l018",8859,53,17,1
"11048","s402","h336","1994-329-s402-h336",8859,1,225,1
"11049","c274","a199","1994-329-c274-a199",8859,8,77,1
"11050","b028","c328","1994-329-b028-c328",8859,14,112,1
"11051","l018","b446","1994-329-l018-b446",8859,17,89,1
"11052","h191","k023","1994-329-h191-k023",8859,53,23,1
"11053","g016","v141","1994-329-g016-v141",8859,29,54,1
"11054","r255","m048","1994-329-r255-m048",8859,31,48,1
"11055","w123","s403","1994-329-w123-s403",8859,82,38,1
"11056","s402","o009","1994-329-s402-o009",8859,1,92,1
"11057","c274","f191","1994-329-c274-f191",8859,8,110,1
"11058","b028","s454","1994-329-b028-s454",8859,14,85,1
"11059","l018","l226","1994-329-l018-l226",8859,17,136,1
"11060","k023","p045","1994-329-k023-p045",8859,23,135,1
"11061","g016","t195","1994-329-g016-t195",8859,29,217,1
"11062","r255","h029","1994-329-r255-h029",8859,31,239,1
"11063","w123","m012","1994-329-w123-m012",8859,82,35,1
"11064","s403","p012","1994-329-s403-p012",8859,38,904,1
"11065","m048","t136","1994-329-m048-t136",8859,48,104,1
"11066","h191","r186","1994-329-h191-r186",8859,53,90,1
"11067","v141","w011","1994-329-v141-w011",8859,54,114,1
"11068","b446","r237","1994-329-b446-r237",8859,89,55,1
"11069","a199","d249","1994-329-a199-d249",8859,77,115,1
"11070","c328","g292","1994-329-c328-g292",8859,112,215,1
"11071","h336","c001","1994-329-h336-c001",8859,225,243,1
"11072","s403","d214","1994-329-s403-d214",8859,38,73,1
"11073","m048","c009","1994-329-m048-c009",8859,48,259,1
"11074","h191","t112","1994-329-h191-t112",8859,53,420,1
"11075","v141","r273","1994-329-v141-r273",8859,54,107,1
"11076","r237","b298","1994-329-r237-b298",8859,55,121,1
"11077","g292","m408","1994-329-g292-m408",8859,215,69,1
"11078","c001","f041","1994-329-c001-f041",8859,243,70,1
"11079","d249","b397","1994-329-d249-b397",8859,115,71,1
"11080","a199","c270","1994-329-a199-c270",8859,77,134,1
"11081","b446","t170","1994-329-b446-t170",8859,89,716,1
"11082","c328","k068","1994-329-c328-k068",8859,112,389,1
"11083","f191","z045","1994-329-f191-z045",8859,110,131,1
"11084","h336","j018","1994-329-h336-j018",8859,225,238,1
"11085","h029","j006","1994-329-h029-j006",8859,239,141,1
"11086","l226","m531","1994-329-l226-m531",8859,136,449,1
"11087","o009","y011","1994-329-o009-y011",8859,92,322,1
"11088","p012","m338","1994-329-p012-m338",8859,904,105,1
"11089","p045","a028","1994-329-p045-a028",8859,135,72,1
"11090","r186","m461","1994-329-r186-m461",8859,90,599,1
"11091","s454","m093","1994-329-s454-m093",8859,85,126,1
"11092","t136","b021","1994-329-t136-b021",8859,104,120,1
"11093","t195","s381","1994-329-t195-s381",8859,217,83,1
"11094","w011","r224","1994-329-w011-r224",8859,114,99,1
"11095","w123","p222","1994-329-w123-p222",8859,82,123,1
"11096","f196","m012","1994-330-f196-m012",9048,11,73,1
"11097","f196","m099","1994-330-f196-m099",9048,11,15,1
"11098","m012","s424","1994-330-m012-s424",9048,73,52,1
"11099","f196","b446","1994-330-f196-b446",9048,11,54,1
"11100","m099","m035","1994-330-m099-m035",9048,15,94,1
"11101","s424","o098","1994-330-s424-o098",9048,52,122,1
"11102","m012","c260","1994-330-m012-c260",9048,73,121,1
"11103","f196","s544","1994-330-f196-s544",9048,11,104,1
"11104","m099","p235","1994-330-m099-p235",9048,15,68,1
"11105","s424","e152","1994-330-s424-e152",9048,52,835,1
"11106","b446","b040","1994-330-b446-b040",9048,54,95,1
"11107","c260","p045","1994-330-c260-p045",9048,121,102,1
"11108","m012","j084","1994-330-m012-j084",9048,73,82,1
"11109","m035","d228","1994-330-m035-d228",9048,94,126,1
"11110","o098","s288","1994-330-o098-s288",9048,122,504,1
"11111","f196","r177","1994-330-f196-r177",9048,11,135,1
"11112","o098","k267","1994-330-o098-k267",9048,122,13,1
"11113","m099","b051","1994-330-m099-b051",9048,15,198,1
"11114","p045","k190","1994-330-p045-k190",9048,102,33,1
"11115","m012","s015","1994-330-m012-s015",9048,73,35,1
"11116","m035","c031","1994-330-m035-c031",9048,94,41,1
"11117","s424","k030","1994-330-s424-k030",9048,52,137,1
"11118","b446","r243","1994-330-b446-r243",9048,54,222,1
"11119","b040","b429","1994-330-b040-b429",9048,95,107,1
"11120","c260","w186","1994-330-c260-w186",9048,121,717,1
"11121","d228","a199","1994-330-d228-a199",9048,126,70,1
"11122","e152","e135","1994-330-e152-e135",9048,835,408,1
"11123","j084","g016","1994-330-j084-g016",9048,82,72,1
"11124","p235","s380","1994-330-p235-s380",9048,68,106,1
"11125","s288","a176","1994-330-s288-a176",9048,504,88,1
"11126","s544","s496","1994-330-s544-s496",9048,104,323,1
"11127","c274","r255","1994-336-c274-r255",8866,9,30,1
"11128","c274","g016","1994-336-c274-g016",8866,9,27,1
"11129","r255","l018","1994-336-r255-l018",8866,30,17,1
"11130","c274","t195","1994-336-c274-t195",8866,9,215,1
"11131","l018","r237","1994-336-l018-r237",8866,17,59,1
"11132","g016","m408","1994-336-g016-m408",8866,27,69,1
"11133","r255","d214","1994-336-r255-d214",8866,30,73,1
"11134","c274","c009","1994-336-c274-c009",8866,9,250,1
"11135","l018","o009","1994-336-l018-o009",8866,17,93,1
"11136","g016","a199","1994-336-g016-a199",8866,27,76,1
"11137","r255","m338","1994-336-r255-m338",8866,30,116,1
"11138","d214","k023","1994-336-d214-k023",8866,73,31,1
"11139","t195","m012","1994-336-t195-m012",8866,215,46,1
"11140","r237","r273","1994-336-r237-r273",8866,59,117,1
"11141","m408","t136","1994-336-m408-t136",8866,69,105,1
"11142","c274","w123","1994-336-c274-w123",8866,9,72,1
"11143","l018","c308","1994-336-l018-c308",8866,17,170,1
"11144","g016","r186","1994-336-g016-r186",8866,27,91,1
"11145","r255","s381","1994-336-r255-s381",8866,30,84,1
"11146","k023","a028","1994-336-k023-a028",8866,31,70,1
"11147","t136","s403","1994-336-t136-s403",8866,105,38,1
"11148","m012","b397","1994-336-m012-b397",8866,46,71,1
"11149","r237","b298","1994-336-r237-b298",8866,59,125,1
"11150","a199","s443","1994-336-a199-s443",8866,76,182,1
"11151","c009","f041","1994-336-c009-f041",8866,250,85,1
"11152","d214","c321","1994-336-d214-c321",8866,73,443,1
"11153","m338","r224","1994-336-m338-r224",8866,116,98,1
"11154","m408","p045","1994-336-m408-p045",8866,69,136,1
"11155","o009","s321","1994-336-o009-s321",8866,93,68,1
"11156","r273","s454","1994-336-r273-s454",8866,117,104,1
"11157","t195","b446","1994-336-t195-b446",8866,215,89,1
"11158","a092","s351","1994-337-a092-s351",9055,10,3,1
"11159","a092","i034","1994-337-a092-i034",9055,10,2,1
"11160","s351","m099","1994-337-s351-m099",9055,3,15,1
"11161","i034","t135","1994-337-i034-t135",9055,2,160,1
"11162","s351","s381","1994-337-s351-s381",9055,3,118,1
"11163","a092","g254","1994-337-a092-g254",9055,10,23,1
"11164","m099","k148","1994-337-m099-k148",9055,15,18,1
"11165","i034","r237","1994-337-i034-r237",9055,2,57,1
"11166","s351","b305","1994-337-s351-b305",9055,3,47,1
"11167","a092","w035","1994-337-a092-w035",9055,10,40,1
"11168","m099","r203","1994-337-m099-r203",9055,15,63,1
"11169","k148","e113","1994-337-k148-e113",9055,18,56,1
"11170","g254","a028","1994-337-g254-a028",9055,23,147,1
"11171","s381","g252","1994-337-s381-g252",9055,118,85,1
"11172","t135","k237","1994-337-t135-k237",9055,160,69,1
"11173","i034","s403","1994-337-i034-s403",9055,2,45,1
"11174","s351","v037","1994-337-s351-v037",9055,3,44,1
"11175","a092","a199","1994-337-a092-a199",9055,10,70,1
"11176","m099","m012","1994-337-m099-m012",9055,15,73,1
"11177","k148","s055","1994-337-k148-s055",9055,18,48,1
"11178","g254","m035","1994-337-g254-m035",9055,23,91,1
"11179","s381","d198","1994-337-s381-d198",9055,118,26,1
"11180","k237","k190","1994-337-k237-k190",9055,69,28,1
"11181","a028","b438","1994-337-a028-b438",9055,147,326,1
"11182","b305","a176","1994-337-b305-a176",9055,47,83,1
"11183","e113","e121","1994-337-e113-e121",9055,56,97,1
"11184","g252","v151","1994-337-g252-v151",9055,85,141,1
"11185","r203","g016","1994-337-r203-g016",9055,63,71,1
"11186","r237","s649","1994-337-r237-s649",9055,57,527,1
"11187","t135","m030","1994-337-t135-m030",9055,160,136,1
"11188","w035","a183","1994-337-w035-a183",9055,40,215,1
"11189","s402","l018","1994-338-s402-l018",8775,1,19,1
"11190","s402","k148","1994-338-s402-k148",8775,1,12,1
"11191","l018","m442","1994-338-l018-m442",8775,19,13,1
"11192","s402","k023","1994-338-s402-k023",8775,1,45,1
"11193","k148","v141","1994-338-k148-v141",8775,12,114,1
"11194","m442","k181","1994-338-m442-k181",8775,13,46,1
"11195","l018","r016","1994-338-l018-r016",8775,19,30,1
"11196","s402","s331","1994-338-s402-s331",8775,1,44,1
"11197","v141","m099","1994-338-v141-m099",8775,114,9,1
"11198","k148","m338","1994-338-k148-m338",8775,12,127,1
"11199","m442","s014","1994-338-m442-s014",8775,13,41,1
"11200","k023","r214","1994-338-k023-r214",8775,45,16,1
"11201","k181","c031","1994-338-k181-c031",8775,46,27,1
"11202","l018","m408","1994-338-l018-m408",8775,19,64,1
"11203","r016","b053","1994-338-r016-b053",8775,30,20,1
"11204","s402","s101","1994-338-s402-s101",8775,1,33,1
"11205","m099","s381","1994-338-m099-s381",8775,9,53,1
"11206","c031","p226","1994-338-c031-p226",8775,27,10,1
"11207","k148","p024","1994-338-k148-p024",8775,12,29,1
"11208","m442","k267","1994-338-m442-k267",8775,13,102,1
"11209","r214","f196","1994-338-r214-f196",8775,16,22,1
"11210","r016","n025","1994-338-r016-n025",8775,30,17,1
"11211","b053","s015","1994-338-b053-s015",8775,20,34,1
"11212","k023","y017","1994-338-k023-y017",8775,45,31,1
"11213","k181","w124","1994-338-k181-w124",8775,46,23,1
"11214","l018","w023","1994-338-l018-w023",8775,19,330,1
"11215","m338","m012","1994-338-m338-m012",8775,127,25,1
"11216","m408","g252","1994-338-m408-g252",8775,64,32,1
"11217","s014","f222","1994-338-s014-f222",8775,41,193,1
"11218","s331","f164","1994-338-s331-f164",8775,44,40,1
"11219","v141","c023","1994-338-v141-c023",8775,114,NA,1
"11220","w124","b053","1994-348-w124-b053",9048,25,26,1
"11221","w124","d214","1994-348-w124-d214",9048,25,76,1
"11222","b053","n109","1994-348-b053-n109",9048,26,128,1
"11223","w124","c328","1994-348-w124-c328",9048,25,111,1
"11224","b053","s101","1994-348-b053-s101",9048,26,127,1
"11225","d214","b021","1994-348-d214-b021",9048,76,84,1
"11226","n109","s381","1994-348-n109-s381",9048,128,116,1
"11227","w124","d249","1994-348-w124-d249",9048,25,75,1
"11228","b053","r284","1994-348-b053-r284",9048,26,225,1
"11229","b021","v037","1994-348-b021-v037",9048,84,42,1
"11230","c328","v167","1994-348-c328-v167",9048,111,168,1
"11231","d214","g108","1994-348-d214-g108",9048,76,105,1
"11232","n109","r280","1994-348-n109-r280",9048,128,93,1
"11233","s381","g252","1994-348-s381-g252",9048,116,87,1
"11234","s101","r273","1994-348-s101-r273",9048,127,79,1
"11235","v037","b428","1994-348-v037-b428",9048,42,8,1
"11236","r280","k148","1994-348-r280-k148",9048,93,16,1
"11237","s101","c179","1994-348-s101-c179",9048,127,20,1
"11238","v167","p226","1994-348-v167-p226",9048,168,23,1
"11239","w124","s055","1994-348-w124-s055",9048,25,46,1
"11240","b053","c455","1994-348-b053-c455",9048,26,NA,1
"11241","d214","d198","1994-348-d214-d198",9048,76,27,1
"11242","g252","n025","1994-348-g252-n025",9048,87,31,1
"11243","b021","k316","1994-348-b021-k316",9048,84,NA,1
"11244","c328","z045","1994-348-c328-z045",9048,111,60,1
"11245","d249","r203","1994-348-d249-r203",9048,75,64,1
"11246","g108","r186","1994-348-g108-r186",9048,105,90,1
"11247","n109","d015","1994-348-n109-d015",9048,128,55,1
"11248","r284","j125","1994-348-r284-j125",9048,225,1230,1
"11249","r273","s454","1994-348-r273-s454",9048,79,151,1
"11250","s381","k154","1994-348-s381-k154",9048,116,239,1
"11251","a092","r214","1994-352-a092-r214",9069,8,15,1
"11252","a092","b350","1994-352-a092-b350",9069,8,4,1
"11253","r214","c274","1994-352-r214-c274",9069,15,7,1
"11254","a092","s402","1994-352-a092-s402",9069,8,1,1
"11255","c274","i034","1994-352-c274-i034",9069,7,2,1
"11256","b350","k148","1994-352-b350-k148",9069,4,19,1
"11257","r214","b028","1994-352-r214-b028",9069,15,6,1
"11258","s402","k214","1994-352-s402-k214",9069,1,18,1
"11259","i034","l206","1994-352-i034-l206",9069,2,28,1
"11260","b350","w035","1994-352-b350-w035",9069,4,34,1
"11261","b028","f035","1994-352-b028-f035",9069,6,49,1
"11262","c274","p226","1994-352-c274-p226",9069,7,43,1
"11263","a092","m442","1994-352-a092-m442",9069,8,10,1
"11264","k148","k267","1994-352-k148-k267",9069,19,13,1
"11265","r214","r280","1994-352-r214-r280",9069,15,77,1
"11266","s402","e106","1994-352-s402-e106",9069,1,26,1
"11267","i034","b397","1994-352-i034-b397",9069,2,82,1
"11268","r280","s351","1994-352-r280-s351",9069,77,3,1
"11269","b350","k190","1994-352-b350-k190",9069,4,29,1
"11270","k148","e004","1994-352-k148-e004",9069,19,5,1
"11271","b028","h223","1994-352-b028-h223",9069,6,39,1
